Graph,Methodnum,T_2 Value,T_2 Bonds,T_2 Pot,T_2 Pot Ratios,T_2 Orientation,B_2 Value,B_2 Tiles,B_2 Pot,B_2 Pot Ratios,B_2 Orientation,SamePot,TileTime,BondTime
GCpdfg,5,4,2.0,"['abB', 'AAABB', 'AbbB', 'Ab']","{'abB': [1, 2, 3, 5, 6], 'AAABB': [7], 'AbbB': [0], 'Ab': [4]}","[[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]",2.0,4,,,,True,3.856544835492969,23.674315065145493
GCpdfk,5,4,2.0,"['abB', 'AbbB', 'AbBBBB', 'Ab']","{'abB': [1, 2, 3, 5], 'AbbB': [0, 6], 'AbBBBB': [7], 'Ab': [4]}","[[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 0, 0]]]",2.0,4,,,,True,2.9480766262859106,50.607670402154326
GCpdfo,5,4,2.0,"['abB', 'AAbb', 'AABBB', 'Ab']","{'abB': [1, 2, 3, 4, 6], 'AAbb': [0], 'AABBB': [7], 'Ab': [5]}","[[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]",2.0,4,,,,True,6.056506630033255,32.49693354405463
GCpdfs,5,4,2.0,"['abB', 'AbbB', 'AbBBBB', 'Ab']","{'abB': [1, 2, 3, 4], 'AbbB': [0, 6], 'AbBBBB': [7], 'Ab': [5]}","[[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0]]]",2.0,4,,,,True,2.0553786028176546,53.59249338321388
GCpdU{,3,4,3.0,"['aaAb', 'AAAbcc', 'BcC', 'BC']","{'aaAb': [0, 4, 6], 'AAAbcc': [7], 'BcC': [1, 5], 'BC': [2, 3]}","[[[0, 0, 0, -0.0, -0.0, 0, 1.0, 1.0], [0, 0, 0, 0, -0.0, -0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, -0.0, 0], [-0.0, 0, 0, 0, 0, 0, 0, 0.0], [1.0, -0.0, 0, 0, 0, 0, -0.0, 1.0], [0, -0.0, 0.0, 0, 0, 0, 0, -0.0], [-0.0, 0, -0.0, 0, 1.0, 0, 0, 1.0], [-0.0, 0.0, 0, 0.0, -0.0, -0.0, -0.0, 0]], [[0, 0, 0, 1.0, 0.0, 0, 0.0, -0.0], [0, 0, 0, 0, -0.0, -0.0, 0, 0.0], [0, 0, 0, 0, 0, 0.0, -0.0, 0], [-0.0, 0, 0, 0, 0, 0, 0, 0.0], [-0.0, 1.0, 0, 0, 0, 0, -0.0, -0.0], [0, 0.0, -0.0, 0, 0, 0, 0, -0.0], [0.0, 0, 1.0, 0, -0.0, 0, 0, -0.0], [-0.0, 0.0, 0, -0.0, 0.0, 1.0, -0.0, 0]], [[0, 0, 0, 0.0, -0.0, 0, -0.0, -0.0], [0, 0, 0, 0, 0.0, 1.0, 0, -0.0], [0, 0, 0, 0, 0, 0.0, 0.0, 0], [0.0, 0, 0, 0, 0, 0, 0, -0.0], [-0.0, 0.0, 0, 0, 0, 0, -0.0, -0.0], [0, 0.0, 1.0, 0, 0, 0, 0, -0.0], [-0.0, 0, -0.0, 0, -0.0, 0, 0, -0.0], [-0.0, 1.0, 0, 1.0, -0.0, -0.0, -0.0, 0]]]",2.0,6,"['aAb', 'abBB', 'aB', 'AAAB', 'AbbbbB', 'bbB']","{'aAb': [5], 'abBB': [4, 6], 'aB': [2, 3], 'AAAB': [0], 'AbbbbB': [7], 'bbB': [1]}","[[[0, 0, 0, -0.0, -0.0, 0, -0.0, -0.0], [0, 0, 0, 0, -0.0, -0.0, 0, -0.0], [0, 0, 0, 0, 0, 1.0, -0.0, 0], [1.0, 0, 0, 0, 0, 0, 0, 0.0], [1.0, -0.0, 0, 0, 0, 0, 0.0, 0.0], [0, -0.0, 0.0, 0, 0, 0, 0, 1.0], [1.0, 0, -0.0, 0, 0.0, 0, 0, 0.0], [-0.0, -0.0, 0, -0.0, -0.0, -0.0, -0.0, 0]], [[0, 0, 0, 0.0, -0.0, 0, 0.0, 0.0], [0, 0, 0, 0, 1.0, -0.0, 0, 1.0], [0, 0, 0, 0, 0, -0.0, 0.0, 0], [-0.0, 0, 0, 0, 0, 0, 0, -0.0], [-0.0, -0.0, 0, 0, 0, 0, 1.0, 0.0], [0, 1.0, -0.0, 0, 0, 0, 0, 0.0], [0.0, 0, 1.0, 0, -0.0, 0, 0, -0.0], [1.0, 0.0, 0, 1.0, 1.0, -0.0, 1.0, 0]]]",False,0.8573250817134976,657.654221130535
GCpdfw,5,3,2.0,"['aBBB', 'AbBBBB', 'bbB']","{'aBBB': [0], 'AbBBBB': [7], 'bbB': [1, 2, 3, 4, 5, 6]}","[[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0]]]",2.0,3,,,,True,0.9218154605478048,15.692536484450102
GCpdf{,5,3,2.0,"['abB', 'AAAbBBB', 'AbbB']","{'abB': [1, 2, 3, 4, 5], 'AAAbBBB': [7], 'AbbB': [0, 6]}","[[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0]]]",2.0,3,,,,True,0.4384149294346571,38.27785015851259
GCpdjo,5,3,2.0,"['aBBB', 'AAb', 'bbB']","{'aBBB': [6, 7], 'AAb': [3], 'bbB': [0, 1, 2, 4, 5]}","[[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0]], [[0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]",2.0,3,,,,True,1.45317442715168,5.192514343187213
GCpdjs,5,3,2.0,"['aBB', 'AbB', 'bbbbB']","{'aBB': [1, 2, 3], 'AbB': [0, 4, 5], 'bbbbB': [6, 7]}","[[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0], [0, 1, 1, 1, 0, 0, 1, 0]]]",2.0,3,,,,True,0.9415172021836042,14.267208678647876
GCpdlk,5,6,3.0,"['aC', 'AC', 'bcc', 'bCCCC', 'Bccc', 'BCCCC']","{'aC': [1], 'AC': [4], 'bcc': [2, 3], 'bCCCC': [7], 'Bccc': [0, 5], 'BCCCC': [6]}","[[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0]], [[0, 0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]]",3.0,6,,,,True,95281.43808394855,2808968.314065793
GCpdls,5,4,3.0,"['acC', 'AbcCC', 'ABBc', 'Ac']","{'acC': [2, 3, 4, 5], 'AbcCC': [6, 7], 'ABBc': [0], 'Ac': [1]}","[[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0]]]",2.0,5,"['abB', 'AABBB', 'AbBB', 'AB', 'bbbbb']","{'abB': [2, 3, 4, 5], 'AABBB': [6], 'AbBB': [0], 'AB': [1], 'bbbbb': [7]}","[[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1, 0]]]",False,83.52860964275897,141.4770467914641
GCpdmW,5,4,3.0,"['aC', 'AABC', 'bccC', 'BcC']","{'aC': [2, 3], 'AABC': [6], 'bccC': [0, 5, 7], 'BcC': [1, 4]}","[[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0]], [[0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 1, 0, 0]]]",2.0,5,"['abBB', 'aB', 'AAAB', 'Abbb', 'bbB']","{'abBB': [5, 7], 'aB': [2, 3], 'AAAB': [6], 'Abbb': [0], 'bbB': [1, 4]}","[[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 1, 1, 0, 1, 0], [0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0]]]",False,149.3693508245051,103.5118829794228
GCpdm[,5,5,2.0,"['ab', 'aBBB', 'AAAAb', 'bbbBB', 'bbB']","{'ab': [2, 3], 'aBBB': [0, 5], 'AAAAb': [6], 'bbbBB': [7], 'bbB': [1, 4]}","[[[0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 1, 0, 0]]]",2.0,5,,,,True,1488.3335658628494,71.83973416686058
GCpdmg,5,4,2.0,"['abBB', 'AbBB', 'AB', 'bbb']","{'abBB': [0, 5, 6], 'AbBB': [7], 'AB': [2, 4], 'bbb': [1, 3]}","[[[0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0]]]",2.0,4,,,,True,8.995375212281942,9.168323568999767
GCpdmk,5,5,2.0,"['aB', 'AbBB', 'bbbbB', 'bbb', 'BBBBB']","{'aB': [2, 4], 'AbBB': [0, 5], 'bbbbB': [6], 'bbb': [1, 3], 'BBBBB': [7]}","[[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0]]]",2.0,5,,,,True,2832.2044186629355,58.41273334808648
GCpdVG,3,4,3.0,"['aAb', 'aBBB', 'ABBc', 'C']","{'aAb': [1, 2, 4, 5, 6], 'aBBB': [7], 'ABBc': [0], 'C': [3]}","[[[0, 0, 0, -0.0, 0.0, 0, 0.0, -4.440892098500626e-16], [0, 0, 0, 0, 0.0, 1.0000000000000007, 0, -6.661338147750939e-16], [0, 0, 0, 0, 0, -0.0, 0.999999999999998, 1.7763568394002505e-15], [0.0, 0, 0, 0, 0, 0, 0, 0], [-0.0, 0.9999999999999981, 0, 0, 0, 0, 1.7763568394002505e-15, 0], [0, -0.0, 0.9999999999999998, 0, 0, 0, 0, 0.0], [-0.0, 0, 1.7763568394002505e-15, 0, 0.9999999999999981, 0, 0, 0], [1.0000000000000004, -0.0, 0.0, 0, 0, -4.440892098500626e-16, 0, 0]], [[0, 0, 0, 0.0, -0.0, 0, -0.0, -0.0], [0, 0, 0, 0, 0.0, -0.0, 0, 1.0000000000000007], [0, 0, 0, 0, 0, 0.0, 0.0, 0.9999999999999998], [-0.0, 0, 0, 0, 0, 0, 0, 0], [1.0, -0.0, 0, 0, 0, 0, -0.0, 0], [0, -6.661338147750939e-16, 0.0, 0, 0, 0, 0, 1.0000000000000004], [1.0, 0, -0.0, 0, -0.0, 0, 0, 0], [-0.0, -0.0, -0.0, 0, 0, -0.0, 0, 0]], [[0, 0, 0, 1.0, -0.0, 0, -0.0, -0.0], [0, 0, 0, 0, -0.0, -0.0, 0, 0.0], [0, 0, 0, 0, 0, -0.0, 0.0, 0.0], [0.0, 0, 0, 0, 0, 0, 0, 0], [-0.0, -0.0, 0, 0, 0, 0, 0.0, 0], [0, -0.0, -0.0, 0, 0, 0, 0, 0.0], [0.0, 0, -0.0, 0, 0.0, 0, 0, 0], [-0.0, 0.0, 0.0, 0, 0, 0.0, 0, 0]]]",2.0,4,"['aaab', 'aaaB', 'AbB', 'A']","{'aaab': [0], 'aaaB': [7], 'AbB': [1, 2, 4, 5, 6], 'A': [3]}","[[[0, 0, 0, 1.0, 1.0, 0, 1.0, -0.0], [0, 0, 0, 0, -0.0, -0.0, 0, 0.0], [0, 0, 0, 0, 0, -0.0, 0.0, 0.0], [0.0, 0, 0, 0, 0, 0, 0, 0], [-0.0, 0.0, 0, 0, 0, 0, 0.0, 0], [0, -0.0, 0.0, 0, 0, 0, 0, -0.0], [-0.0, 0, 0.0, 0, -0.0, 0, 0, 0], [0.0, 1.0, 1.0, 0, 0, 1.0, 0, 0]], [[0, 0, 0, 0.0, -0.0, 0, 0.0, 1.0], [0, 0, 0, 0, 1.0, -0.0, 0, 0.0], [0, 0, 0, 0, 0, 1.0, -0.0, -0.0], [-0.0, 0, 0, 0, 0, 0, 0, 0], [-0.0, -0.0, 0, 0, 0, 0, 1.0, 0], [0, 1.0, -0.0, 0, 0, 0, 0, 0.0], [-0.0, 0, 1.0, 0, -0.0, 0, 0, 0], [-0.0, 0.0, -0.0, 0, 0, -0.0, 0, 0]]]",False,96.09746315516531,62.9952138075605
GCpdms,5,4,3.0,"['acC', 'AbCC', 'Ab', 'ABccC']","{'acC': [1, 3, 4, 5], 'AbCC': [0], 'Ab': [2], 'ABccC': [6, 7]}","[[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 1, 0, 0, 0]]]",2.0,5,"['abB', 'AABBB', 'AbBB', 'AB', 'bbbbb']","{'abB': [1, 3, 4, 5], 'AABBB': [7], 'AbBB': [0], 'AB': [2], 'bbbbb': [6]}","[[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]], [[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0]]]",False,88.76793378964067,120.12494463659824
GCpdnG,5,4,2.0,"['abBB', 'AbBB', 'AB', 'bbb']","{'abBB': [0, 6, 7], 'AbBB': [5], 'AB': [3, 4], 'bbb': [1, 2]}","[[[0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0]], [[0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0]]]",2.0,4,,,,True,8.326365448534489,8.457563128322363
