Graph,T_1 Value,T_1 Pot,T_1 Ratios,T_1 Time,T_1 Orientation,T_2 Value,T_2 Pot,T_2 Pot Ratios,T_2 Orientation,B_2 Value,B_2 Pot,B_2 Pot Ratios,B_2 Orientation,SamePot,TileTime,BondTime
FEvvg,4,"[aaaAA, AA, aaa, aAAA]","[3, 1, 1, 2]",0.036165300058200955,"[[0, 0, 0, 0.0, 0.0, 0.0, 1.0], [0, 0, 0, 1.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [1.0, 0.0, 0, 0, 0.0, 1.0, 1.0], [1.0, 1.0, 0, 1.0, 0, 0, 0], [1.0, 1.0, 1.0, 0.0, 0, 0, 0.0], [0.0, 1.0, 1.0, 0.0, 0, 1.0, 0]]",4,"[abBB, aB, AbbBB, bbb]","[2, 1, 3, 1]","[[[0, 0, 0, 1.0, -0.0, -0.0, -0.0], [0, 0, 0, -0.0, -0.0, 1.0, -0.0], [0, 0, 0, 0, 0, -0.0, 1.0], [-0.0, -0.0, 0, 0, -0.0, -0.0, -0.0], [-0.0, -0.0, 0, -0.0, 0, 0, 0], [-0.0, -0.0, -0.0, -0.0, 0, 0, -0.0], [-0.0, -0.0, -0.0, -0.0, 0, -0.0, 0]], [[0, 0, 0, -0.0, -0.0, -0.0, 1.0], [0, 0, 0, 0.0, -0.0, -0.0, 1.0], [0, 0, 0, 0, 0, -0.0, -0.0], [-0.0, 1.0, 0, 0, -0.0, 1.0, -0.0], [1.0, 1.0, 0, 1.0, 0, 0, 0], [1.0, -0.0, 1.0, -0.0, 0, 0, -0.0], [-0.0, 0.0, -0.0, 1.0, 0, 1.0, 0]]]",2,,,,True,1.8512494000606239,39.74469650001265
FEvvo,3,"[aaaAA, aaAA, AA]","[2, 4, 1]",0.029939800035208464,"[[0, 0, 0, 1.0, -0.0, 1.0, 0.0], [0, 0, 0, 0.0, 1.0, 0.0, 1.0], [0, 0, 0, 0, 0, -0.0, -0.0], [0.0, 1.0, 0, 0, 0.0, 1.0, 1.0], [1.0, 0.0, 0, 1.0, 0, 0, 0.0], [0.0, 1.0, 1.0, 0.0, 0, 0, 0], [1.0, 0.0, 1.0, 0.0, 1.0, 0, 0]]",3,"[abBB, AAbbB, bb]","[4, 2, 1]","[[[0, 0, 0, 0.0, 0.0, -0.0, 1.0], [0, 0, 0, 0.0, 0.0, 0.0, 1.0], [0, 0, 0, 0, 0, -0.0, -0.0], [-0.0, -0.0, 0, 0, -0.0, -0.0, 0.0], [-0.0, -0.0, 0, 1.0, 0, 0, -0.0], [0.0, 0.0, 0.0, 1.0, 0, 0, 0], [-0.0, -0.0, -0.0, -0.0, -0.0, 0, 0]], [[0, 0, 0, -0.0, 1.0, 0.0, -0.0], [0, 0, 0, -0.0, 0.0, 1.0, -0.0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 1.0, 0, 0, 0.0, 0.0, -0.0], [-0.0, 1.0, 0, -0.0, 0, 0, -0.0], [1.0, -0.0, -0.0, -0.0, 0, 0, 0], [0.0, 0.0, -0.0, 1.0, 1.0, 0, 0]]]",2,,,,True,0.31220739998389035,21.75276050006505
FEvvw,4,"[aaAAAA, aAAA, aaaaA, aa]","[1, 3, 2, 1]",0.03401169995777309,"[[0, 0, 0, -0.0, 0.0, -0.0, 1.0], [0, 0, 0, -0.0, 1.0, -0.0, 0.0], [0, 0, 0, 0, 0, 1.0, 1.0], [1.0, 1.0, 0, 0, 1.0, -0.0, 1.0], [1.0, 0.0, 0, 0.0, 0, 0, 0.0], [1.0, 1.0, 0.0, 1.0, 0, 0, 1.0], [0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0]]",4,"[abBB, aB, AAbBB, bbbbbb]","[3, 1, 2, 1]","[[[0, 0, 0, 1.0, 0.0, 0.0, 0.0], [0, 0, 0, -0.0, 0.0, 1.0, -0.0], [0, 0, 0, 0, 0, 1.0, 0.0], [0.0, 0.0, 0, 0, 0.0, 0.0, 0.0], [0.0, 0.0, 0, 1.0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 0.0, 0.0, 1.0, -0.0], [0, 0, 0, -0.0, 1.0, 0.0, -0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [-0.0, 1.0, 0, 0, -0.0, 0.0, 0.0], [1.0, -0.0, 0, 0.0, 0, 0, -0.0], [0.0, 0.0, -0.0, 1.0, 0, 0, 0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0]]]",2,,,,True,3.1737340999534354,64.89656440005638
FEv~w,4,"[aAAA, aaaAA, aaaAAA, aa]","[2, 2, 2, 1]",0.03631110000424087,"[[0, 0, 0, 1.0, 0.0, 0.0, 0.0], [0, 0, 0, 0.0, 1.0, 0.0, 0.0], [0, 0, 0, 0, 0, 1.0, 1.0], [0.0, 1.0, 0, 0, 1.0, 0.0, 1.0], [1.0, 0.0, 0, 0.0, 0, 1.0, 1.0], [1.0, 1.0, 0.0, 1.0, 0.0, 0, 0.0], [1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0]]",4,"[aBBB, AbbBB, bbbbBB, bb]","[2, 2, 2, 1]","[[[0, 0, 0, 1.0, 0.0, -0.0, 0.0], [0, 0, 0, -0.0, 1.0, -0.0, -0.0], [0, 0, 0, 0, 0, 0.0, -0.0], [0.0, 0.0, 0, 0, 0.0, 0.0, 0.0], [0.0, 0.0, 0, 0.0, 0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 0.0, 0.0, 0.0, -0.0], [0, 0, 0, 0.0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 0, 1.0, 1.0], [-0.0, 1.0, 0, 0, 0.0, 0.0, 1.0], [1.0, -0.0, 0, 1.0, 0, 0.0, 0.0], [1.0, 1.0, -0.0, 1.0, 1.0, 0, 0.0], [1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0]]]",2,,,,True,1.258128400077112,89.15455310000107
FEzPw,3,"[aa, aAAA, aaa]","[1, 4, 2]",0.02669140009675175,"[[0, 0, 0, 1.0, 1.0, 1.0, 0], [0, 0, 0, 1.0, 1.0, 1.0, 0], [0, 0, 0, 0, 1.0, 0, 1.0], [0.0, 0.0, 0, 0, 0, 0.0, 1.0], [0.0, 0.0, 0.0, 0, 0, 0, 1.0], [0.0, 0.0, 0, 1.0, 0, 0, 0.0], [0, 0, 0.0, 0.0, 0.0, 1.0, 0]]",3,"[abBB, AA, Abb]","[4, 1, 2]","[[[0, 0, 0, -0.0, -0.0, -0.0, 0], [0, 0, 0, -0.0, -0.0, -0.0, 0], [0, 0, 0, 0, -0.0, 0, -0.0], [1.0, 0.0, 0, 0, 0, -0.0, 0.0], [0.0, 0.0, 1.0, 0, 0, 0, -0.0], [0.0, 1.0, 0, -0.0, 0, 0, -0.0], [0, 0, 1.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, -0.0, 1.0, 1.0, 0], [0, 0, 0, 1.0, 1.0, -0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0.0, 1.0], [-0.0, -0.0, -0.0, 0, 0, 0, 1.0], [-0.0, -0.0, 0, 1.0, 0, 0, 0.0], [0, 0, -0.0, 0.0, 0.0, 1.0, 0]]]",2,,,,True,0.3078892999328673,10.079541900078766
FEzSw,3,"[a, aaAA, aAA]","[1, 5, 1]",0.024584800004959106,"[[0, 0, 0, -0.0, -0.0, 1.0, 1.0], [0, 0, 0, 0.0, 0.0, 1.0, 0], [0, 0, 0, 0, 1.0, 0, 0], [1.0, 1.0, 0, 0, 0, 0.0, 0.0], [1.0, 1.0, 0.0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 1.0, 0, 0, 1.0], [0.0, 0, 0, 1.0, 1.0, 0.0, 0]]",4,"[aBBB, AbB, A, bbbB]","[2, 1, 1, 3]","[[[0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, 0.0, 0.0, -0.0, 0], [0, 0, 0, 0, -0.0, 0, 0], [-0.0, -0.0, 0, 0, 0, -0.0, -0.0], [0.0, -0.0, 1.0, 0, 0, 0, 0.0], [0.0, 1.0, 0, -0.0, 0, 0, 0.0], [-0.0, 0, 0, -0.0, -0.0, -0.0, 0]], [[0, 0, 0, 0.0, 1.0, 1.0, 1.0], [0, 0, 0, 0.0, 1.0, 0.0, 0], [0, 0, 0, 0, -0.0, 0, 0], [1.0, 1.0, 0, 0, 0, 1.0, 0.0], [-0.0, -0.0, -0.0, 0, 0, 0, -0.0], [-0.0, -0.0, 0, -0.0, 0, 0, -0.0], [0.0, 0, 0, 1.0, 1.0, 1.0, 0]]]",2,,,,True,2.212759800022468,3.5526497999671847
FEzTg,3,"[aAA, aa, aaAA]","[2, 1, 4]",0.029860900016501546,"[[0, 0, 0, -0.0, 0.0, 1.0, 1.0], [0, 0, 0, 0.0, 1.0, 0.0, 0], [0, 0, 0, 0, 1.0, 0, 1.0], [1.0, 1.0, 0, 0, 0, 0.0, 0.0], [1.0, 0.0, 0.0, 0, 0, 0, 0], [0.0, 1.0, 0, 1.0, 0, 0, 0.0], [0.0, 0, 0.0, 1.0, 0, 1.0, 0]]",4,"[aC, ABCC, bccC, BcC]","[1, 1, 3, 2]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 1.0], [0.0, 0.0, 0, 0, 0, 0.0, 0.0], [0.0, 0.0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0, 0.0, 0, 0, 0.0], [0.0, 0, 0.0, 0.0, 0, 0.0, 0]], [[0, 0, 0, -0.0, 1.0, -0.0, 0.0], [0, 0, 0, -0.0, -0.0, -0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [-0.0, 1.0, 0, 0, 0, -0.0, 0.0], [-0.0, -0.0, 0.0, 0, 0, 0, 0], [-0.0, -0.0, 0, -0.0, 0, 0, 1.0], [0.0, 0, 0.0, 0.0, 0, 0.0, 0]], [[0, 0, 0, -0.0, -0.0, 1.0, 1.0], [0, 0, 0, -0.0, 1.0, -0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [1.0, -0.0, 0, 0, 0, -0.0, 1.0], [-0.0, -0.0, 1.0, 0, 0, 0, 0], [-0.0, 1.0, 0, 1.0, 0, 0, -0.0], [0.0, 0, 0.0, 0.0, 0, 0.0, 0]]]",2,"[abBB, AAb, ABB, bbbB, bb]","[3, 1, 1, 1, 1]","[[[0, 0, 0, 0.0, 1.0, 0.0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [0.0, 1.0, 0, 0, 0, 0.0, 0.0], [0.0, 0.0, 0.0, 0, 0, 0, 0], [0.0, 1.0, 0, 0.0, 0, 0, 0.0], [0.0, 0, 0.0, 0.0, 0, 0.0, 0]], [[0, 0, 0, 0.0, 0.0, 1.0, 0.0], [0, 0, 0, 0.0, 1.0, 0.0, 0], [0, 0, 0, 0, 1.0, 0, 1.0], [1.0, 0.0, 0, 0, 0, 0.0, 0.0], [0.0, 0.0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0, 1.0, 0, 0, 0.0], [1.0, 0, 0.0, 1.0, 0, 1.0, 0]]]",False,64.79439940000884,41.17029379995074
FEzTw,4,"[aaaaa, aAAA, aA, aaa]","[1, 4, 1, 1]",0.03479559998959303,"[[0, 0, 0, 0.0, -0.0, 1.0, -0.0], [0, 0, 0, 1.0, 1.0, 1.0, 0], [0, 0, 0, 0, 1.0, 0, -0.0], [1.0, 0.0, 0, 0, 0, 0.0, -0.0], [1.0, 0.0, 0.0, 0, 0, 0, -0.0], [0.0, 0.0, 0, 1.0, 0, 0, -0.0], [1.0, 0, 1.0, 1.0, 1.0, 1.0, 0]]",4,"[abBB, AAb, Abbbb, AB]","[4, 1, 1, 1]","[[[0, 0, 0, 0.0, 0.0, 0.0, 1.0], [0, 0, 0, 0.0, 0.0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [0.0, 1.0, 0, 0, 0, 0.0, 0.0], [0.0, 0.0, 1.0, 0, 0, 0, 0.0], [0.0, 1.0, 0, 0.0, 0, 0, 0.0], [0.0, 0, 0.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 1.0, 0.0, -0.0, 0.0], [0, 0, 0, 0.0, 1.0, 0.0, 0], [0, 0, 0, 0, 0.0, 0, 0.0], [-0.0, 0.0, 0, 0, 0, 1.0, 0.0], [1.0, 0.0, 0.0, 0, 0, 0, 0.0], [1.0, 0.0, 0, -0.0, 0, 0, 0.0], [0.0, 0, 1.0, 1.0, 1.0, 1.0, 0]]]",2,,,,True,2.1159101999364793,21.519988099928014
FEzUg,3,"[aaAA, A, aaA]","[5, 1, 1]",0.025740999961271882,"[[0, 0, 0, 0.0, 1.0, 0.0, 1.0], [0, 0, 0, 0.0, 0.0, 1.0, 1.0], [0, 0, 0, 0, 0.0, 0, 0], [1.0, 1.0, 0, 0, 0, 0.0, 0.0], [0.0, 1.0, 1.0, 0, 0, 0, 0], [1.0, 0.0, 0, 1.0, 0, 0, 0.0], [0.0, 0.0, 0, 1.0, 0, 1.0, 0]]",4,"[aBBB, AAB, bbbB, b]","[2, 1, 3, 1]","[[[0, 0, 0, -0.0, 1.0, -0.0, -0.0], [0, 0, 0, -0.0, 1.0, -0.0, -0.0], [0, 0, 0, 0, -0.0, 0, 0], [-0.0, -0.0, 0, 0, 0, -0.0, -0.0], [0.0, 0.0, 0.0, 0, 0, 0, 0], [-0.0, -0.0, 0, -0.0, 0, 0, -0.0], [-0.0, -0.0, 0, -0.0, 0, -0.0, 0]], [[0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 1.0, 0, 0], [1.0, 1.0, 0, 0, 0, -0.0, 1.0], [-0.0, -0.0, 0.0, 0, 0, 0, 0], [1.0, 1.0, 0, 1.0, 0, 0, -0.0], [1.0, 1.0, 0, -0.0, 0, 1.0, 0]]]",2,,,,True,1.862242899951525,2.935499000013806
FEzUo,3,"[A, aaAA, aaA]","[1, 5, 1]",0.02346279995981604,"[[0, 0, 0, 0.0, 1.0, 1.0, 0.0], [0, 0, 0, 1.0, 1.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0], [1.0, 0.0, 0, 0, 0, 0.0, 1.0], [0.0, 0.0, 1.0, 0, 0, 0, 1.0], [0.0, 1.0, 0, 1.0, 0, 0, 0], [1.0, 1.0, 0, 0.0, 0.0, 0, 0]]",4,"[aBBB, AbB, A, bbbB]","[2, 1, 1, 3]","[[[0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 0.0, 0, 0], [-0.0, -0.0, 0, 0, 0, 1.0, -0.0], [-0.0, -0.0, 1.0, 0, 0, 0, -0.0], [0.0, 0.0, 0, 0.0, 0, 0, 0], [-0.0, -0.0, 0, -0.0, -0.0, 0, 0]], [[0, 0, 0, 1.0, 1.0, -0.0, 1.0], [0, 0, 0, 1.0, 1.0, 1.0, 0.0], [0, 0, 0, 0, -0.0, 0, 0], [-0.0, -0.0, 0, 0, 0, -0.0, -0.0], [-0.0, -0.0, -0.0, 0, 0, 0, -0.0], [1.0, 0.0, 0, -0.0, 0, 0, 0], [0.0, 1.0, 0, 1.0, 1.0, 0, 0]]]",2,,,,True,1.9468878000043333,3.7344735000515357
F?bfg,5,"[AAA, AA, a, aaaA, aaaaA]","[1, 2, 2, 1, 1]",0.04298830000334419,"[[0, 0, 0, 0, 0.0, -0.0, -0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [0, 0, 0, 0, 0, -0.0, -0.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0, 0, 0, 0, 0, 0], [1.0, 1.0, 1.0, 0, 0, 0, -0.0], [1.0, 1.0, 1.0, 0.0, 0, 1.0, 0]]",5,"[aB, AABB, bbbBB, bbB, b]","[2, 1, 1, 1, 2]","[[[0, 0, 0, 0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0, 1.0, 0.0], [0, 0, 0, 0, 0, 1.0, 0.0], [0, 0, 0, 0, 0, 0, 0.0], [0.0, 0, 0, 0, 0, 0, 0], [0.0, 0.0, 0.0, 0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0, 0.0, 0]], [[0, 0, 0, 0, 0.0, 1.0, 1.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 1.0], [1.0, 0, 0, 0, 0, 0, 0], [0.0, 0.0, 0.0, 0, 0, 0, 0.0], [0.0, 1.0, 1.0, 0.0, 0, 1.0, 0]]]",2,,,,True,4.871377500006929,8.93998810001358
FEzUw,3,"[aaAA, A, aaaAA]","[5, 1, 1]",0.025047399918548763,"[[0, 0, 0, 0.0, 0.0, 1.0, 1.0], [0, 0, 0, 1.0, 1.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0], [1.0, 0.0, 0, 0, 0, 0.0, 1.0], [1.0, 0.0, 1.0, 0, 0, 0, 0.0], [0.0, 1.0, 0, 1.0, 0, 0, 0.0], [0.0, 1.0, 0, 0.0, 1.0, 1.0, 0]]",4,"[aBBB, AbbBB, A, bbbB]","[2, 1, 1, 3]","[[[0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, -0.0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 0.0, 0, 0], [-0.0, -0.0, 0, 0, 0, -0.0, 1.0], [-0.0, -0.0, 1.0, 0, 0, 0, -0.0], [-0.0, -0.0, 0, -0.0, 0, 0, -0.0], [0.0, 0.0, 0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 1.0, 1.0, 0.0, 1.0], [0, 0, 0, 1.0, 1.0, -0.0, 1.0], [0, 0, 0, 0, -0.0, 0, 0], [-0.0, -0.0, 0, 0, 0, -0.0, -0.0], [-0.0, -0.0, -0.0, 0, 0, 0, -0.0], [1.0, 1.0, 0, 1.0, 0, 0, -0.0], [0.0, -0.0, 0, -0.0, 1.0, 1.0, 0]]]",2,,,,True,3.094956200104207,6.193551899981685
FEzVO,3,"[AA, aaAA, aaA]","[1, 4, 2]",0.024249699898064137,"[[0, 0, 0, 1.0, 0.0, 0.0, 1.0], [0, 0, 0, 0.0, 1.0, 0.0, 1.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0.0, 1.0, 0, 0, 0, 1.0, 0], [1.0, 0.0, 1.0, 0, 0, 0, 0.0], [1.0, 1.0, 0, 0.0, 0, 0, 0], [0.0, 0.0, 1.0, 0, 1.0, 0, 0]]",4,"[aC, ABCC, bccC, BcC]","[1, 1, 3, 2]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 1.0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0.0, 0], [0.0, 0.0, 0.0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0.0, 0, 0, 0], [0.0, 0.0, 0.0, 0, 0.0, 0, 0]], [[0, 0, 0, -0.0, -0.0, 1.0, -0.0], [0, 0, 0, 1.0, -0.0, -0.0, -0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [-0.0, -0.0, 0, 0, 0, -0.0, 0], [-0.0, -0.0, 0.0, 0, 0, 0, -0.0], [-0.0, -0.0, 0, -0.0, 0, 0, 0], [-0.0, -0.0, 0.0, 0, 1.0, 0, 0]], [[0, 0, 0, 1.0, 1.0, -0.0, -0.0], [0, 0, 0, -0.0, 1.0, -0.0, 1.0], [0, 0, 0, 0, 0.0, 0, 0.0], [-0.0, -0.0, 0, 0, 0, 1.0, 0], [-0.0, -0.0, 0.0, 0, 0, 0, -0.0], [-0.0, 1.0, 0, -0.0, 0, 0, 0], [1.0, -0.0, 1.0, 0, -0.0, 0, 0]]]",2,"[abBB, aB, AABB, Abbb, bbB]","[2, 1, 1, 1, 2]","[[[0, 0, 0, 0.0, 1.0, 0.0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0, 1.0], [0, 0, 0, 0, 1.0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0.0, 0], [0.0, 0.0, 0.0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0.0, 0, 0, 0], [0.0, 0.0, 0.0, 0, 0.0, 0, 0]], [[0, 0, 0, 1.0, 0.0, 0.0, 0.0], [0, 0, 0, 0.0, 1.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0.0, 1.0, 0, 0, 0, 1.0, 0], [0.0, 0.0, 0.0, 0, 0, 0, 0.0], [1.0, 1.0, 0, 0.0, 0, 0, 0], [1.0, 0.0, 1.0, 0, 1.0, 0, 0]]]",False,55.192349300021306,43.2927989999298
FEzV_,3,"[aAA, aaAA, aa]","[2, 4, 1]",0.024327299906872213,"[[0, 0, 0, 1.0, 0.0, 1.0, 0.0], [0, 0, 0, 0.0, 1.0, 0.0, 1.0], [0, 0, 0, 0, 1.0, 0, 1.0], [0.0, 1.0, 0, 0, 0, 1.0, 0.0], [1.0, 0.0, 0.0, 0, 0, 0, 0], [0.0, 1.0, 0, 0.0, 0, 0, 0], [1.0, 0.0, 0.0, 1.0, 0, 0, 0]]",4,"[aBB, AbBB, bbbB, bb]","[2, 2, 2, 1]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0.0, 0.0], [1.0, 0.0, 0.0, 0, 0, 0, 0], [0.0, 1.0, 0, 0.0, 0, 0, 0], [0.0, 0.0, 0.0, 0.0, 0, 0, 0]], [[0, 0, 0, 0.0, 0.0, 1.0, 0.0], [0, 0, 0, 0.0, 1.0, 0.0, 0.0], [0, 0, 0, 0, 1.0, 0, 1.0], [1.0, 1.0, 0, 0, 0, 1.0, 0.0], [0.0, 0.0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0, 0.0, 0, 0, 0], [1.0, 1.0, 0.0, 1.0, 0, 0, 0]]]",2,,,,True,2.331726499949582,8.976079900050536
FEzVg,4,"[aA, aaAA, aAA, aaaAA]","[1, 4, 1, 1]",0.036402400000952184,"[[0, 0, 0, 0.0, 1.0, 1.0, 0.0], [0, 0, 0, 0.0, 0.0, 1.0, 1.0], [0, 0, 0, 0, 1.0, 0, 0.0], [1.0, 1.0, 0, 0, 0, 0.0, 0.0], [0.0, 1.0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0, 1.0, 0, 0, 1.0], [1.0, 0.0, 1.0, 1.0, 0, 0.0, 0]]",5,"[aBB, AbBB, bbbB, bb, BBBBB]","[1, 1, 3, 1, 1]","[[[0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 0.0, 0.0], [1.0, 0.0, 0.0, 0, 0, 0, 0], [0.0, 0.0, 0, 0.0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0, 0.0, 0]], [[0, 0, 0, 0.0, 0.0, 0.0, 1.0], [0, 0, 0, 0.0, 1.0, 1.0, 1.0], [0, 0, 0, 0, 1.0, 0, 1.0], [1.0, 1.0, 0, 0, 0, 0.0, 1.0], [0.0, 0.0, 0.0, 0, 0, 0, 0], [1.0, 0.0, 0, 1.0, 0, 0, 1.0], [0.0, 0.0, 0.0, 0.0, 0, 0.0, 0]]]",2,,,,True,212.8734358000802,15.620306099997833
FEzVo,4,"[aa, aaaaA, aaa, aAAA]","[1, 1, 1, 4]",0.034419599920511246,"[[0, 0, 0, 0.0, 1.0, 0.0, 0.0], [0, 0, 0, 1.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 1.0, 0, 1.0], [1.0, 0.0, 0, 0, 0, 0.0, 0.0], [0.0, 1.0, 0.0, 0, 0, 0, 0.0], [1.0, 1.0, 0, 1.0, 0, 0, 0], [1.0, 1.0, 0.0, 1.0, 1.0, 0, 0]]",4,"[abBB, AAb, Abbbb, AB]","[4, 1, 1, 1]","[[[0, 0, 0, 0.0, 0.0, 0.0, 1.0], [0, 0, 0, 0.0, 0.0, 1.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [0.0, 0.0, 0, 0, 0, 1.0, 0.0], [0.0, 0.0, 1.0, 0, 0, 0, 0.0], [0.0, 0.0, 0, 0.0, 0, 0, 0], [0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0, 0.0, 1.0, 0.0, 0.0], [0, 0, 0, 1.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [1.0, 0.0, 0, 0, 0, 0.0, 0.0], [0.0, 1.0, 0.0, 0, 0, 0, 0.0], [1.0, 0.0, 0, 0.0, 0, 0, 0], [0.0, 1.0, 1.0, 1.0, 1.0, 0, 0]]]",2,,,,True,2.0559491999447346,22.569356200052425
FEzVw,3,"[aaAA, aaAAAA, aa]","[5, 1, 1]",0.026072099921293557,"[[0, 0, 0, -0.0, -0.0, 1.0, 1.0], [0, 0, 0, 0.0, 1.0, 0.0, 1.0], [0, 0, 0, 0, 1.0, 0, 1.0], [1.0, 1.0, 0, 0, 0, 0.0, 0.0], [1.0, 0.0, 0.0, 0, 0, 0, 1.0], [0.0, 1.0, 0, 1.0, 0, 0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0]]",4,"[aBBB, AAbBBB, bbbB, bb]","[2, 1, 3, 1]","[[[0, 0, 0, -0.0, 0.0, -0.0, 0.0], [0, 0, 0, -0.0, -0.0, -0.0, 0.0], [0, 0, 0, 0, 0.0, 0, 0.0], [-0.0, 0.0, 0, 0, 0, 0.0, -0.0], [-0.0, -0.0, -0.0, 0, 0, 0, 1.0], [-0.0, -0.0, 0, -0.0, 0, 0, 1.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 0, 0.0, 1.0, 1.0, 1.0], [0, 0, 0, 1.0, 1.0, 1.0, 0.0], [0, 0, 0, 0, 1.0, 0, 1.0], [1.0, 0.0, 0, 0, 0, 1.0, 1.0], [0.0, 0.0, 0.0, 0, 0, 0, 0.0], [-0.0, 0.0, 0, 0.0, 0, 0, -0.0], [-0.0, 1.0, 0.0, 0.0, -0.0, -0.0, 0]]]",2,,,,True,7.599604399991222,10.433214799966663
